7.28E-11,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,43641.65128,44898.79799,44898.79799,43641.65128,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,44898.79799,115260.155,44898.79799,44898.79799,21857.94313,17455.12813,7862.698963,17455.12813,44898.79799,44898.79799,23914.44318,7862.698963,44898.79799,44898.79799,44898.79799,44898.79799,43641.65128,43641.65128,44898.79799,44898.79799,43641.65128,44898.79799,44898.79799,43641.65128,43641.65128,44898.79799,44898.79799,44898.79799,44898.79799,89707.30148,89707.30148,49183.05764,44898.79799,89707.30148,44898.79799,43641.65128,89707.30148,89707.30148,44898.79799,44898.79799,44898.79799,44898.79799,89707.30148,44898.79799,43641.65128,44898.79799,89707.30148,43641.65128,44898.79799,89707.30148,89707.30148,63734.5304,89707.30148,80213.65226,80213.65226,80213.65226,80213.65226
44898.79799,7.28E-11,33219.95417,33219.95417,39933.49662,39933.49662,33219.95417,33219.95417,33219.95417,33219.95417,41002.54705,33219.95417,647.5803875,647.5803875,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,44898.79799,33219.95417,33219.95417,44898.79799,33219.95417,39933.49662,39933.49662,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,33219.95417,115260.155,33219.95417,39933.49662,44898.79799,44898.79799,44898.79799,44898.79799,33219.95417,33219.95417,44898.79799,44898.79799,41002.54705,33219.95417,33219.95417,33219.95417,44898.79799,44898.79799,33219.95417,33219.95417,44898.79799,33219.95417,41002.54705,44898.79799,44898.79799,20392.45019,18908.99374,25925.89079,33219.95417,89707.30148,89707.30148,49183.05764,31195.7396,89707.30148,39933.49662,44898.79799,89707.30148,89707.30148,41002.54705,41002.54705,41002.54705,41002.54705,89707.30148,41002.54705,44898.79799,41002.54705,89707.30148,44898.79799,37122.31588,89707.30148,89707.30148,63734.5304,89707.30148,80213.65226,80213.65226,80213.65226,80213.65226
44898.79799,33219.95417,7.28E-11,14415.42946,39933.49662,39933.49662,16830.36631,22744.6,16830.36631,16830.36631,41002.54705,22744.6,33219.95417,33219.95417,2192.083645,20391.41371,20391.41371,20391.41371,1050.835163,44898.79799,15002.55031,16830.36631,44898.79799,1050.835163,39933.49662,39933.49662,2192.083645,20391.41371,20391.41371,14491.22337,16830.36631,14491.22337,16830.36631,14491.22337,27537.88748,16830.36631,16830.36631,16830.36631,14491.22337,27537.88748,14491.22337,16830.36631,14491.22337,14491.22337,16830.36631,14491.22337,14491.22337,14491.22337,14491.22337,16830.36631,16830.36631,16830.36631,16830.36631,20391.41371,20391.41371,1050.835163,20391.41371,14491.22337,16830.36631,16830.36631,14491.22337,16830.36631,16830.36631,16830.36631,14491.22337,16830.36631,14491.22337,16830.36631,16830.36631,16830.36631,16830.36631,20391.41371,27537.88748,14415.42946,115260.155,20391.41371,39933.49662,44898.79799,44898.79799,44898.79799,44898.79799,14491.22337,14491.22337,44898.79799,44898.79799,41002.54705,28812.57149,28812.57149,20391.41371,44898.79799,44898.79799,21932.37283,21932.37283,44898.79799,28812.57149,41002.54705,44898.79799,44898.79799,33219.95417,33219.95417,33219.95417,30875.72386,89707.30148,89707.30148,49183.05764,33219.95417,89707.30148,39933.49662,44898.79799,89707.30148,89707.30148,41002.54705,41002.54705,41002.54705,41002.54705,89707.30148,41002.54705,44898.79799,41002.54705,89707.30148,44898.79799,37122.31588,89707.30148,89707.30148,63734.5304,89707.30148,80213.65226,80213.65226,80213.65226,80213.65226
44898.79799,33219.95417,14415.42946,7.28E-11,39933.49662,39933.49662,16830.36631,22744.6,16830.36631,16830.36631,41002.54705,22744.6,33219.95417,33219.95417,14415.42946,20391.41371,20391.41371,20391.41371,14415.42946,44898.79799,15002.55031,16830.36631,44898.79799,14415.42946,39933.49662,39933.49662,14415.42946,20391.41371,20391.41371,14415.42946,16830.36631,14415.42946,16830.36631,14415.42946,27537.88748,16830.36631,16830.36631,16830.36631,14415.42946,27537.88748,14415.42946,16830.36631,14415.42946,14415.42946,16830.36631,14415.42946,14415.42946,14415.42946,14415.42946,16830.36631,16830.36631,16830.36631,16830.36631,20391.41371,20391.41371,14415.42946,20391.41371,14415.42946,16830.36631,16830.36631,14415.42946,16830.36631,16830.36631,16830.36631,14415.42946,16830.36631,14415.42946,16830.36631,16830.36631,16830.36631,16830.36631,20391.41371,27537.88748,626.4451061,115260.155,20391.41371,39933.49662,44898.79799,44898.79799,44898.79799,44898.79799,14415.42946,14415.42946,44898.79799,44898.79799,41002.54705,28812.57149,28812.57149,20391.41371,44898.79799,44898.79799,21932.37283,21932.37283,44898.79799,28812.57149,41002.54705,44898.79799,44898.79799,33219.95417,33219.95417,33219.95417,30875.72386,89707.30148,89707.30148,49183.05764,33219.95417,89707.30148,39933.49662,44898.79799,89707.30148,89707.30148,41002.54705,41002.54705,41002.54705,41002.54705,89707.30148,41002.54705,44898.79799,41002.54705,89707.30148,44898.79799,37122.31588,89707.30148,89707.30148,63734.5304,89707.30148,80213.65226,80213.65226,80213.65226,80213.65226
44898.79799,39933.49662,39933.49662,39933.49662,7.28E-11,36514.57403,39933.49662,39933.49662,39933.49662,39933.49662,41002.54705,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,44898.79799,39933.49662,39933.49662,44898.79799,39933.49662,36514.57403,36514.57403,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,115260.155,39933.49662,36514.57403,44898.79799,44898.79799,44898.79799,44898.79799,39933.49662,39933.49662,44898.79799,44898.79799,41002.54705,39933.49662,39933.49662,39933.49662,44898.79799,44898.79799,39933.49662,39933.49662,44898.79799,39933.49662,41002.54705,44898.79799,44898.79799,39933.49662,39933.49662,39933.49662,39933.49662,89707.30148,89707.30148,49183.05764,39933.49662,89707.30148,33187.49524,44898.79799,89707.30148,89707.30148,41002.54705,41002.54705,41002.54705,41002.54705,89707.30148,41002.54705,44898.79799,41002.54705,89707.30148,44898.79799,39933.49662,89707.30148,89707.30148,63734.5304,89707.30148,80213.65226,80213.65226,80213.65226,80213.65226
44898.79799,39933.49662,39933.49662,39933.49662,36514.57403,7.28E-11,39933.49662,39933.49662,39933.49662,39933.49662,41002.54705,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,44898.79799,39933.49662,39933.49662,44898.79799,39933.49662,142.6600085,2994.36474,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,39933.49662,115260.155,39933.49662,2994.36474,44898.79799,44898.79799,44898.79799,44898.79799,39933.49662,39933.49662,44898.79799,44898.79799,41002.54705,39933.49662,39933.49662,39933.49662,44898.79799,44898.79799,39933.49662,39933.49662,44898.79799,39933.49662,41002.54705,44898.79799,44898.79799,39933.49662,39933.49662,39933.49662,39933.49662,89707.30148,89707.30148,49183.05764,39933.49662,89707.30148,36514.57403,44898.79799,89707.30148,89707.30148,41002.54705,41002.54705,41002.54705,41002.54705,89707.30148,41002.54705,44898.79799,41002.54705,89707.30148,44898.79799,39933.49662,89707.30148,89707.30148,63734.5304,89707.30148,80213.65226,80213.65226,80213.65226,80213.65226
44898.79799,33219.95417,16830.36631,16830.36631,39933.49662,39933.49662,7.28E-11,22744.6,15123.86442,15123.86442,41002.54705,22744.6,33219.95417,33219.95417,16830.36631,20391.41371,20391.41371,20391.41371,16830.36631,44898.79799,16830.36631,15123.86442,44898.79799,16830.36631,39933.49662,39933.49662,16830.36631,20391.41371,20391.41371,16830.36631,4706.22959,16830.36631,12711.15925,16830.36631,27537.88748,4706.22959,4706.22959,2709.212773,16830.36631,27537.88748,16830.36631,12711.15925,16830.36631,16830.36631,2709.212773,16830.36631,16830.36631,16830.36631,16830.36631,12711.15925,4706.22959,2709.212773,15123.86442,20391.41371,20391.41371,16830.36631,20391.41371,16830.36631,10073.56708,10073.56708,16830.36631,2709.212773,4706.22959,4706.22959,16830.36631,4706.22959,16830.36631,1372.265296,2709.212773,2709.212773,4706.22959,20391.41371,27537.88748,16830.36631,115260.155,20391.41371,39933.49662,44898.79799,44898.79799,44898.79799,44898.79799,16830.36631,16830.36631,44898.79799,44898.79799,41002.54705,28812.57149,28812.57149,20391.41371,44898.79799,44898.79799,21932.37283,21932.37283,44898.79799,28812.57149,41002.54705,44898.79799,44898.79799,33219.95417,33219.95417,33219.95417,30875.72386,89707.30148,89707.30148,49183.05764,33219.95417,89707.30148,39933.49662,44898.79799,89707.30148,89707.30148,41002.54705,41002.54705,41002.54705,41002.54705,89707.30148,41002.54705,44898.79799,41002.54705,89707.30148,44898.79799,37122.31588,89707.30148,89707.30148,63734.5304,89707.30148,80213.65226,80213.65226,80213.65226,80213.65226
44898.79799,33219.95417,22744.6,22744.6,39933.49662,39933.49662,22744.6,7.28E-11,22744.6,22744.6,41002.54705,5813.752913,33219.95417,33219.95417,22744.6,22744.6,22744.6,22744.6,22744.6,44898.79799,22744.6,22744.6,44898.79799,22744.6,39933.49662,39933.49662,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,27537.88748,22744.6,22744.6,22744.6,22744.6,27537.88748,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,22744.6,27537.88748,22744.6,115260.155,22744.6,39933.49662,44898.79799,44898.79799,44898.79799,44898.79799,22744.6,22744.6,44898.79799,44898.79799,41002.54705,28812.57149,28812.57149,22744.6,44898.79799,44898.79799,22744.6,22744.6,44898.79799,28812.57149,41002.54705,44898.79799,44898.79799,33219.95417,33219.95417,33219.95417,30875.72386,89707.30148,89707.30148,49183.05764,33219.95417,89707.30148,39933.49662,44898.79799,89707.30148,89707.30148,41002.54705,41002.54705,41002.54705,41002.54705,89707.30148,41002.54705,44898.79799,41002.54705,89707.30148,44898.79799,37122.31588,89707.30148,89707.30148,63734.5304,89707.30148,80213.65226,80213.65226,80213.65226,80213.65226
44898.79799,33219.95417,16830.36631,16830.36631,39933.49662,39933.49662,15123.86442,22744.6,7.28E-11,8435.108972,41002.54705,22744.6,33219.95417,33219.95417,16830.36631,20391.41371,20391.41371,20391.41371,16830.36631,44898.79799,16830.36631,12382.87786,44898.79799,16830.36631,39933.49662,39933.49662,16830.36631,20391.41371,20391.41371,16830.36631,15123.86442,16830.36631,15123.86442,16830.36631,27537.88748,15123.86442,15123.86442,15123.86442,16830.36631,27537.88748,16830.36631,15123.86442,16830.36631,16830.36631,15123.86442,16830.36631,16830.36631,16830.36631,16830.36631,15123.86442,15123.86442,15123.86442,12382.87786,20391.41371,20391.41371,16830.36631,20391.41371,16830.36631,15123.86442,15123.86442,16830.36631,15123.86442,15123.86442,15123.86442,16830.36631,15123.86442,16830.36631,15123.86442,15123.86442,15123.86442,15123.86442,20391.41371,27537.88748,16830.36631,115260.155,20391.41371,39933.49662,44898.79799,44898.79799,44898.79799,44898.79799,16830.36631,16830.36631,44898.79799,44898.79799,41002.54705,28812.57149,28812.57149,20391.41371,44898.79799,44898.79799,21932.37283,21932.37283,44898.79799,28812.57149,41002.54705,44898.79799,44898.79799,33219.95417,33219.95417,33219.95417,30875.72386,89707.30148,89707.30148,49183.05764,33219.95417,89707.30148,39933.49662,44898.79799,89707.30148,89707.30148,41002.54705,41002.54705,41002.54705,41002.54705,89707.30148,41002.54705,44898.79799,41002.54705,89707.30148,44898.79799,37122.31588,89707.30148,89707.30148,63734.5304,89707.30148,80213.65226,80213.65226,80213.65226,80213.65226
44898.79799,33219.95417,16830.36631,16830.36631,39933.49662,39933.49662,15123.86442,22744.6,8435.108972,7.28E-11,41002.54705,22744.6,33219.95417,33219.95417,16830.36631,20391.41371,20391.41371,20391.41371,16830.36631,44898.79799,16830.36631,12382.87786,44898.79799,16830.36631,39933.49662,39933.49662,16830.36631,20391.41371,20391.41371,16830.36631,15123.86442,16830.36631,15123.86442,16830.36631,27537.88748,15123.86442,15123.86442,15123.86442,16830.36631,27537.88748,16830.36631,15123.86442,16830.36631,16830.36631,15123.86442,16830.36631,16830.36631,16830.36631,16830.36631,15123.86442,15123.86442,15123.86442,12382.87786,20391.41371,20391.41371,16830.36631,20391.41371,16830.36631,15123.86442,15123.86442,16830.36631,15123.86442,15123.86442,15123.86442,16830.36631,15123.86442,16830.36631,15123.86442,15123.86442,15123.86442,15123.86442,20391.41371,27537.88748,16830.36631,115260.155,20391.41371,39933.49662,44898.79799,44898.79799,44898.79799,44898.79799,16830.36631,16830.36631,44898.79799,44898.79799,41002.54705,28812.57149,28812.57149,20391.41371,44898.79799,44898.79799,21932.37283,21932.37283,44898.79799,28812.57149,41002.54705,44898.79799,44898.79799,33219.95417,33219.95417,33219.95417,30875.72386,89707.30148,89707.30148,49183.05764,33219.95417,89707.30148,39933.49662,44898.79799,89707.30148,89707.30148,41002.54705,41002.54705,41002.54705,41002.54705,89707.30148,41002.54705,44898.79799,41002.54705,89707.30148,44898.79799,37122.31588,89707.30148,89707.30148,63734.5304,89707.30148,80213.65226,80213.65226,80213.65226,80213.65226
44898.79799,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,7.28E-11,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,44898.79799,41002.54705,41002.54705,44898.79799,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,41002.54705,115260.155,41002.54705,41002.54705,44898.79799,44898.79799,44898.79799,44898.79799,41002.54705,41002.54705,44898.79799,44898.79799,28534.83602,41002.54705,41002.54705,41002.54705,44898.79799,44898.79799,41002.54705,41002.54705,44898.79799,41002.54705,28534.83602,44898.79799,44898.79799,41002.54705,41002.54705,41002.54705,41002.54705,89707.30148,89707.30148,49183.05764,41002.54705,89707.30148,41002.54705,44898.79799,89707.30148,89707.30148,38674.56131,38674.56131,38674.56131,38674.56131,89707.30148,38674.56131,44898.79799,38674.56131,89707.30148,44898.79799,41002.54705,89707.30148,89707.30148,63734.5304,89707.30148,80213.65226,80213.65226,80213.65226,80213.65226
